Sales_ID,name,year,selling_price,km_driven,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,Region
4191,Maruti Ertiga VDI,2013,497000,110000,Rhode Island,Newport,Diesel,Individual,Manual,First Owner,20.7,1248,88.76,7,N,East
4428,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Rhode Island,Tiverton,Diesel,Dealer,Manual,First Owner,24,1186,73.97,5,N,East
4513,Maruti Swift VDI BSIV,2014,520000,70000,Rhode Island,Woonsocket,Diesel,Individual,Manual,Second Owner,25,1248,74,5,N,East
6325,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,650000,110000,Rhode Island,North Kingstown,Diesel,Individual,Manual,Second Owner,22.7,1498,98.59,5,N,East
7376,Mahindra XUV500 W8 2WD,2014,850000,75000,Rhode Island,Cranston,Diesel,Dealer,Manual,First Owner,15,2179,140,7,N,East
7406,Hyundai EON Era Plus,2014,250000,80000,Rhode Island,Cumberland,Petrol,Individual,Manual,Second Owner,21,814,55.2,5,N,East
2542,Mahindra Scorpio Intelli Hybrid S10,2016,1250000,30000,Louisiana,New Iberia,Diesel,Individual,Manual,First Owner,15,2179,120,7,N,South
2543,Maruti Swift VDI,2012,320000,120000,Louisiana,New Iberia,Diesel,Individual,Manual,Second Owner,22,1248,74,5,N,South
2544,Chevrolet Optra Magnum 2.0 LT,2012,400000,64000,Louisiana,New Iberia,Diesel,Individual,Manual,First Owner,16.5,1991,123.7,5,N,South
2545,Maruti Ritz VDi,2013,320000,120000,Louisiana,Monroe,Diesel,Individual,Manual,First Owner,23,1248,73.94,5,N,South
2546,Toyota Corolla Altis Diesel D4DG,2012,600000,85000,Louisiana,Monroe,Diesel,Individual,Manual,First Owner,21.4,1364,87.2,5,N,South
2547,Maruti Alto K10 2010-2014 VXI,2012,275000,50000,Louisiana,Monroe,Petrol,Individual,Manual,First Owner,20.9,998,67.1,5,N,South
2548,Maruti Alto LXi,2009,170000,59000,Louisiana,New Iberia,Petrol,Individual,Manual,Second Owner,19,796,46.3,5,N,South
2549,Chevrolet Beat Diesel LT,2012,155000,98000,Louisiana,Monroe,Diesel,Individual,Manual,First Owner,25.4,936,57.6,5,N,South
3015,Hyundai Grand i10 1.2 Kappa Magna AT,2019,550000,28000,Louisiana,Terrytown,Petrol,Individual,Automatic,First Owner,18,1197,81.86,5,N,South
3016,Hyundai Santro Era,2019,420000,20000,Louisiana,Terrytown,Petrol,Individual,Manual,Second Owner,20,1086,68,5,N,South
3019,Maruti Alto LXi,2012,180000,70000,Louisiana,Terrytown,Petrol,Individual,Manual,Second Owner,19,796,46.3,5,N,South
3020,Maruti Alto LX BSIII,2007,118000,110000,Louisiana,Terrytown,Petrol,Individual,Manual,Second Owner,19,796,46.3,5,N,South
3031,Hyundai i10 Magna 1.2 iTech SE,2010,180000,120000,Louisiana,Terrytown,Petrol,Individual,Manual,First Owner,20.3,1197,78.9,5,N,South
3058,Mahindra Bolero 2011-2019 EX NON AC,2013,305000,160000,Louisiana,Lake Charles,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,7,N,South
3059,Hyundai Creta 1.6 CRDi SX,2015,850000,108000,Louisiana,Lafayette,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,5,N,South
3061,Hyundai Santro Xing GLS,2010,180000,55000,Louisiana,Lake Charles,Petrol,Individual,Manual,Fourth & Above Owner,17.9,1086,62.1,5,N,South
3062,Tata New Safari Dicor GX 4X2 BS IV,2008,200000,110000,Louisiana,Lake Charles,Diesel,Individual,Manual,First Owner,13.9,2179,138.1,7,N,South
3068,Ford Endeavour 4x2 XLT Limited Edition,2009,480000,70000,Louisiana,Lafayette,Diesel,Individual,Manual,Third Owner,10,2499,143,7,N,South
3190,Tata Indigo CS eLX BS IV,2014,215000,100000,Louisiana,Slidell,Diesel,Individual,Manual,Second Owner,25,1396,69.01,5,N,South
3194,Renault Captur 1.5 Diesel RXT,2017,900000,50000,Louisiana,Slidell,Diesel,Individual,Manual,First Owner,20.3,1461,108.45,5,N,South
3433,Tata Zest Quadrajet 1.3 75PS XMS,2018,775000,80000,Louisiana,Baton Rouge,Diesel,Individual,Manual,First Owner,22.9,1248,74,5,N,South
3434,Maruti Alto LXI,2004,105000,96000,Louisiana,Baton Rouge,Petrol,Individual,Manual,Third Owner,19,796,46.3,5,N,South
3435,Honda Amaze S i-Dtech,2015,430000,97000,Louisiana,Baton Rouge,Diesel,Individual,Manual,Second Owner,25,1498,98.6,5,N,South
3439,Honda WR-V i-VTEC VX,2019,580000,35000,Louisiana,Baton Rouge,Petrol,Individual,Manual,First Owner,17,1199,88.7,5,N,South
3440,Mahindra Verito 1.5 D2 BSIV,2012,140000,120000,Louisiana,Baton Rouge,Diesel,Individual,Manual,Second Owner,21,1461,65,5,N,South
3442,Hyundai Grand i10 Asta Option,2017,550000,20000,Louisiana,Baton Rouge,Petrol,Individual,Manual,First Owner,18,1197,82,5,N,South
4059,Mahindra Bolero SLX 2WD,2010,315000,120000,Louisiana,Monroe,Diesel,Individual,Manual,Second Owner,13,2523,63,7,N,South
4310,Maruti SX4 Vxi BSIII,2007,125000,120000,Louisiana,Marrero,Petrol,Individual,Manual,Third Owner,15,1586,104.68,5,N,South
4311,Maruti Zen Estilo 1.1 LXI BSIII,2007,150000,35000,Louisiana,Marrero,Petrol,Individual,Manual,First Owner,18,1061,64,5,N,South
4312,Maruti Alto 800 LXI,2018,310000,13000,Louisiana,Marrero,Petrol,Individual,Manual,First Owner,24,796,47.3,5,N,South
4313,Maruti Swift Dzire VDI,2015,625000,50000,Louisiana,Marrero,Diesel,Individual,Manual,First Owner,26.5,1248,74,5,N,South
4314,Hyundai i10 Magna,2012,267000,40000,Louisiana,Marrero,Petrol,Individual,Manual,First Owner,20.3,1197,78.9,5,N,South
4315,Hyundai i20 Active 1.2 SX Dual Tone,2016,600000,25000,Louisiana,Marrero,Petrol,Individual,Manual,First Owner,17.1,1197,81.86,5,N,South
5247,Lexus ES 300h,2019,5150000,20000,Louisiana,Bossier City,Petrol,Dealer,Automatic,First Owner,22.3,2487,214.56,5,N,South
5248,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Louisiana,Bossier City,Diesel,Dealer,Automatic,First Owner,19.3,1999,177,5,N,South
5249,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,17000,Louisiana,Bossier City,Petrol,Individual,Automatic,First Owner,9,3604,280,5,N,South
5250,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Louisiana,Bossier City,Petrol,Trustmark Dealer,Automatic,First Owner,19.1,2494,157.7,5,N,South
5251,Honda Jazz VX,2016,550000,56494,Louisiana,Alexandria,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88.7,5,N,South
5252,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Louisiana,Baton Rouge,Diesel,Trustmark Dealer,Manual,Second Owner,12.9,2494,100.6,7,N,South
5253,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Louisiana,Alexandria,Diesel,Dealer,Automatic,First Owner,16.7,1995,190,5,N,South
5254,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Louisiana,Alexandria,Diesel,Dealer,Automatic,First Owner,16.7,1995,190,5,N,South
5255,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Louisiana,Baton Rouge,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88.76,5,N,South
5256,Volvo V40 D3 R-Design,2018,2475000,2000,Louisiana,Baton Rouge,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,N,South
5257,Mercedes-Benz E-Class Exclusive E 200 BSIV,2019,5200000,17000,Louisiana,Baton Rouge,Petrol,Dealer,Automatic,First Owner,15,1991,194.4,5,N,South
5258,Land Rover Discovery Sport TD4 SE,2019,4500000,21000,Louisiana,Baton Rouge,Diesel,Dealer,Automatic,First Owner,12.8,1999,148.31,7,N,South
5259,Mercedes-Benz S-Class S 350 CDI,2017,6000000,37000,Louisiana,Baton Rouge,Diesel,Dealer,Automatic,First Owner,13,2987,254.79,5,N,South
6377,Maruti Swift AMT VXI,2018,625000,50000,Louisiana,Alexandria,Petrol,Individual,Automatic,First Owner,22,1197,81.8,5,N,South
6682,Audi Q3 35 TDI Quattro Technology,2018,2200000,25000,Louisiana,Lafayette,Diesel,Individual,Automatic,Second Owner,15.1,1968,181,5,N,South
6683,Hyundai i20 1.4 CRDi Asta,2011,280000,100000,Louisiana,Lafayette,Diesel,Individual,Manual,Second Owner,23,1396,90,5,N,South
6807,Maruti Ertiga SHVS VDI,2018,900000,35000,Louisiana,Shreveport,Diesel,Individual,Manual,First Owner,24.5,1248,88.5,7,N,South
6808,Ford Figo Diesel Celebration Edition,2013,325000,120000,Louisiana,Shreveport,Diesel,Individual,Manual,Second Owner,20,1399,68.1,5,N,South
6809,Hyundai Grand i10 Magna,2016,425000,30000,Louisiana,Shreveport,Petrol,Individual,Manual,First Owner,18,1197,82,5,N,South
6810,Renault KWID RXT,2016,315000,60000,Louisiana,Slidell,Petrol,Individual,Manual,First Owner,25.1,799,53.3,5,N,South
6811,Maruti Alto K10 VXI,2014,300000,70000,Louisiana,Shreveport,Petrol,Individual,Manual,First Owner,23.9,998,67.05,5,N,South
6812,Hyundai i10 Sportz,2013,325000,70000,Louisiana,Shreveport,Petrol,Individual,Manual,Second Owner,20.3,1197,78.9,5,N,South
6813,Hyundai Creta 1.4 CRDi S,2016,900000,130000,Louisiana,Slidell,Diesel,Individual,Manual,First Owner,21.3,1396,88.7,5,N,South
6814,Hyundai Creta 1.4 CRDi S Plus,2016,950000,133000,Louisiana,Slidell,Diesel,Individual,Manual,First Owner,21.3,1396,88.7,5,N,South
6815,Volkswagen Vento Diesel Trendline,2010,320000,120000,Louisiana,Shreveport,Diesel,Individual,Manual,Third Owner,20.5,1598,103.6,5,N,South
6816,Volkswagen Ameo 1.0 MPI Trendline,2019,500000,20000,Louisiana,Shreveport,Petrol,Individual,Manual,First Owner,19.4,999,75,5,N,South
6817,Ford Figo Petrol LXI,2012,290000,25000,Louisiana,Slidell,Petrol,Individual,Manual,First Owner,15,1196,70,5,N,South
7326,Honda Civic ZX Diesel BSIV,2020,2125000,5500,Louisiana,New Orleans,Diesel,Dealer,Manual,First Owner,26,1597,118,5,N,South
7327,BMW X1 sDrive20d M Sport,2018,3350000,18000,Louisiana,New Orleans,Diesel,Dealer,Automatic,First Owner,19.6,1998,190,5,N,South
7328,Honda Jazz VX CVT,2019,840000,1500,Louisiana,New Orleans,Petrol,Individual,Automatic,First Owner,18,1199,88.7,5,N,South
7329,Honda Mobilio RS Option i DTEC,2015,1000000,46000,Louisiana,New Orleans,Diesel,Individual,Manual,First Owner,24,1498,98.6,7,N,South
7330,Maruti Baleno Alpha 1.3,2017,740000,24400,Louisiana,New Orleans,Diesel,Individual,Manual,First Owner,27.3,1248,74,5,N,South
7331,Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2018,1290000,29899,Louisiana,New Orleans,Diesel,Dealer,Automatic,First Owner,22.1,1498,108.6,5,N,South
2580,Maruti Wagon R Duo Lxi,2011,300000,300000,Wyoming,Rock Springs,LPG,Individual,Manual,First Owner,26.2,998,58.2,5,N,West
2585,Hyundai Verna 1.4 CRDi,2015,525000,248000,Wyoming,Rock Springs,Diesel,Individual,Manual,First Owner,24,1396,88.7,5,N,West
3526,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Wyoming,Cheyenne,Diesel,Trustmark Dealer,Manual,Second Owner,12.9,2494,100.6,7,N,West
3531,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Wyoming,Cheyenne,Diesel,Dealer,Automatic,First Owner,16.7,1995,190,5,N,West
5758,Honda Civic 1.8 V MT,2009,240000,70000,Wyoming,Laramie,Petrol,Individual,Manual,First Owner,13,1799,130,5,N,West
5761,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013,500000,160000,Wyoming,Laramie,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,7,N,West
5762,Chevrolet Sail Hatchback Diesel Base,2013,295000,50000,Wyoming,Laramie,Diesel,Individual,Manual,First Owner,22,1248,76.9,5,N,West
8082,Honda City ZXi AT,2005,110000,100000,Wyoming,Casper,Petrol,Individual,Automatic,Second Owner,12,1493,100,5,N,West
8084,Chevrolet Captiva LT,2008,300000,100000,Wyoming,Casper,Diesel,Individual,Manual,Second Owner,11,1991,147.9,7,N,West
8085,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,450000,20000,Wyoming,Casper,Petrol,Individual,Manual,First Owner,18,1197,81.86,5,N,West
8086,Chevrolet Cruze LT,2011,300000,40000,Wyoming,Casper,Diesel,Individual,Manual,First Owner,18,1991,147.9,5,N,West
8087,Maruti Celerio ZXI AMT BSIV,2018,470000,30000,Wyoming,Casper,Petrol,Individual,Automatic,First Owner,23,998,67.04,5,N,West
3115,Hyundai Creta 1.6 CRDi SX,2016,950000,38600,Nevada,North Las Vegas,Diesel,Dealer,Manual,First Owner,19.6,1582,126.2,5,N,West
4911,Maruti Swift Dzire VXi,2012,300000,88000,Nevada,Carson City,Petrol,Individual,Manual,First Owner,17,1298,85.8,5,N,West
4912,Maruti 800 Uniq,2010,60000,100000,Nevada,Carson City,Petrol,Individual,Manual,Fourth & Above Owner,14,796,37.5,5,N,West
4913,Maruti Swift Dzire VXI,2014,400000,100000,Nevada,Carson City,Petrol,Individual,Manual,Second Owner,19,1197,85.8,5,N,West
4921,Honda City 2017-2020 VTEC,2006,150000,80000,Nevada,Carson City,Petrol,Individual,Manual,Second Owner,16,1497,100,5,N,West
5483,Mahindra Scorpio SLE BSIII,2013,530000,80000,Nevada,Henderson,Diesel,Individual,Manual,Second Owner,12,2179,120,8,N,West
5487,Hyundai i10 Magna,2014,225000,60000,Nevada,Carson City,Petrol,Individual,Manual,Second Owner,20.3,1197,78.9,5,N,West
5488,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,470000,30000,Nevada,Henderson,Petrol,Individual,Manual,First Owner,18,1197,81.86,5,N,West
5489,Maruti Vitara Brezza ZDi Plus,2019,900000,40000,Nevada,Henderson,Diesel,Individual,Manual,First Owner,24,1248,88.5,5,N,West
5490,Chevrolet Beat Diesel LS,2013,170000,70000,Nevada,Henderson,Diesel,Individual,Manual,First Owner,25.4,936,57.6,5,N,West
5491,Tata Indigo CS LX (TDI) BS III,2013,140000,100000,Nevada,Henderson,Diesel,Individual,Manual,First Owner,19,1396,69,5,N,West
5492,Chevrolet Spark 1.0 PS,2011,95000,44000,Nevada,Henderson,Petrol,Individual,Manual,Second Owner,16,995,63,5,N,West
6147,Honda City i-VTEC V,2018,949000,10200,Nevada,Pahrump,Petrol,Individual,Manual,First Owner,17,1497,117.6,5,N,West
6148,Mahindra Bolero 2011-2019 mHAWK D70 ZLX,2018,750000,60000,Nevada,Pahrump,Diesel,Individual,Manual,First Owner,16,1493,70,7,N,West
6149,Maruti Celerio VXI,2017,350000,20000,Nevada,North Las Vegas,Petrol,Individual,Manual,Second Owner,23,998,67.04,5,N,West
6150,Mahindra XUV500 W10 2WD,2017,1250000,60000,Nevada,North Las Vegas,Diesel,Individual,Manual,First Owner,16,2179,140,7,N,West
6151,Renault KWID 1.0,2016,270000,30000,Nevada,Las Vegas,Petrol,Individual,Manual,Third Owner,23,999,67,5,N,West
6152,Hyundai EON Magna Plus,2013,235000,40000,Nevada,Las Vegas,Petrol,Individual,Manual,Second Owner,21,814,55.2,5,N,West
6157,Maruti Alto K10 2010-2014 VXI,2010,160000,100000,Nevada,Pahrump,Petrol,Individual,Manual,Third Owner,20.9,998,67.1,5,N,West
6158,Hyundai EON 1.0 Era Plus,2017,339000,25000,Nevada,North Las Vegas,Petrol,Individual,Manual,First Owner,20,998,68.05,5,N,West
6159,Ford Fiesta Classic 1.6 Duratec CLXI,2011,229999,100000,Nevada,North Las Vegas,Petrol,Individual,Manual,First Owner,15,1596,99.6,5,N,West
6161,Hyundai Xcent 1.2 CRDi E Plus,2018,470000,25000,Nevada,Pahrump,Diesel,Individual,Manual,First Owner,25,1186,73.97,5,N,West
6162,Maruti 800 Std,2003,45000,58000,Nevada,Pahrump,Petrol,Individual,Manual,First Owner,16,796,37,4,N,West
6163,Ford Aspire Titanium BSIV,2019,575000,20000,Nevada,North Las Vegas,Petrol,Individual,Manual,First Owner,19,1194,94.93,5,N,West
6164,Datsun RediGO SV 1.0,2019,325000,1300,Nevada,North Las Vegas,Petrol,Individual,Manual,First Owner,22,999,67,5,N,West
6165,Maruti 800 AC,1997,50000,120000,Nevada,North Las Vegas,Petrol,Individual,Manual,Second Owner,16,796,37,4,N,West
6327,Maruti Swift Vdi BSIII,2010,305000,175000,Nevada,Sparks,Diesel,Individual,Manual,Third Owner,17,1248,75,5,N,West
6328,Mahindra XUV500 W10 1.99 mHawk,2018,1400000,30000,Nevada,Sparks,Diesel,Individual,Manual,First Owner,16,1997,140,7,N,West
6330,Ford Fiesta 1.4 ZXi TDCi ABS,2008,200000,163000,Nevada,Sparks,Diesel,Individual,Manual,First Owner,17,1399,68,5,N,West
6790,Maruti Alto 800 LXI,2017,300000,27000,Nevada,North Las Vegas,Petrol,Individual,Manual,First Owner,24,796,47.3,5,N,West
6791,Maruti Baleno Alpha 1.3,2017,650000,35000,Nevada,North Las Vegas,Diesel,Individual,Manual,Second Owner,27.3,1248,74,5,N,West
6792,Maruti A-Star Vxi,2014,250000,40000,Nevada,North Las Vegas,Petrol,Individual,Manual,First Owner,19,998,66.1,5,N,West
7963,Ford Figo 1.2P Titanium MT,2019,530000,9500,Nevada,Reno,Petrol,Individual,Manual,First Owner,18.1,1196,86.8,5,N,West
7964,Renault Captur 1.5 Diesel RXT,2018,1265000,12000,Nevada,Reno,Diesel,Individual,Manual,First Owner,20.3,1461,108.45,5,N,West
7965,Maruti Ciaz Alpha Diesel,2019,1025000,32000,Nevada,Reno,Diesel,Individual,Manual,First Owner,28,1248,88.5,5,N,West
7966,Maruti Alto LXi,2009,130000,60000,Nevada,Reno,Petrol,Individual,Manual,First Owner,19,796,46.3,5,N,West
7967,Mahindra TUV 300 T8,2017,735000,70000,Nevada,Reno,Diesel,Individual,Manual,First Owner,18.4,1493,100,7,N,West
7968,BMW 3 Series 320d Sedan,2011,1500000,84925,Nevada,Reno,Diesel,Individual,Automatic,First Owner,16,1995,181,5,N,West
7970,Toyota Innova 2.5 G (Diesel) 7 Seater,2012,730000,250000,Nevada,Reno,Diesel,Individual,Manual,First Owner,12.9,2494,100,7,N,West
3464,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,900000,19000,Mississippi,Gulfport,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,N,South
3465,Hyundai i20 Sportz Option 1.4 CRDi,2015,600000,40000,Mississippi,Clinton,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,5,N,South
3466,Mahindra Scorpio S10 7 Seater,2015,1100000,52269,Mississippi,Gulfport,Diesel,Individual,Manual,First Owner,15,2179,120,7,N,South
3467,Maruti Omni LPG CARGO BSIII W IMMOBILISER,2010,120000,170000,Mississippi,Biloxi,LPG,Individual,Manual,Second Owner,10.9,796,32.8,5,N,South
3470,Hyundai i20 Magna,2009,229999,60000,Mississippi,Clinton,Petrol,Individual,Manual,Third Owner,18,1197,80,5,N,South
3471,Honda Amaze i-VTEC Privilege Edition,2017,570000,15780,Mississippi,Greenville,Petrol,Individual,Manual,First Owner,17,1198,86.7,5,N,South
3472,Hyundai Verna 1.6 SX,2014,575000,106000,Mississippi,Gulfport,Diesel,Individual,Manual,First Owner,22.3,1582,126.32,5,N,South
3474,Hyundai i20 Active 1.4 SX Dual Tone,2015,580000,74000,Mississippi,Biloxi,Diesel,Individual,Manual,Second Owner,21.1,1396,88.73,5,N,South
3475,Maruti Ertiga VDI,2018,875000,35000,Mississippi,Biloxi,Diesel,Individual,Manual,Second Owner,25.4,1248,88.5,7,N,South
3476,Hyundai Verna 1.6 SX CRDi (O),2013,500000,70000,Mississippi,Greenville,Diesel,Individual,Manual,Third Owner,22.3,1582,126.32,5,N,South
3477,Maruti Ciaz ZDi,2015,700000,60000,Mississippi,Clinton,Diesel,Individual,Manual,First Owner,26.2,1248,88.5,5,N,South
3480,Tata Indigo CS eGLX BS IV,2011,90000,90000,Mississippi,Greenville,Petrol,Individual,Manual,Second Owner,15.6,1193,64.08,5,N,South
3481,Renault Duster 110PS Diesel RxZ,2014,600000,114000,Mississippi,Biloxi,Diesel,Individual,Manual,First Owner,19,1461,108.45,5,N,South
3482,Hyundai i20 Magna,2009,235000,100000,Mississippi,Clinton,Petrol,Individual,Manual,First Owner,18,1197,80,5,N,South
3483,Hyundai i20 1.4 CRDi Asta,2011,350000,100000,Mississippi,Gulfport,Diesel,Individual,Manual,Second Owner,23,1396,90,5,N,South
3484,Hyundai i10 Sportz,2011,235000,80000,Mississippi,Gulfport,Petrol,Individual,Manual,Second Owner,20.3,1197,78.9,5,N,South
3486,Tata Manza Aura (ABS) Quadrajet BS IV,2011,325000,79000,Mississippi,Greenville,Diesel,Individual,Manual,First Owner,21.1,1248,88.8,5,N,South
3487,Hyundai i20 Asta 1.2,2007,550000,2360457,Mississippi,Clinton,Petrol,Individual,Manual,Second Owner,18,1197,81.83,5,N,South
3488,Volkswagen Vento Diesel Highline,2011,300000,120000,Mississippi,Greenville,Diesel,Individual,Manual,Third Owner,20.5,1598,103.6,5,N,South
3489,Tata Tigor 1.2 Revotron XT,2017,550000,10000,Mississippi,Greenville,Petrol,Individual,Manual,First Owner,20,1199,84,5,N,South
3490,Mahindra XUV500 W8 AWD,2013,720000,150000,Mississippi,Clinton,Diesel,Individual,Manual,Second Owner,15,2179,140,7,N,South
3827,Maruti Eeco CNG 5 Seater AC BSIV,2014,325000,70000,Mississippi,Vicksburg,CNG,Individual,Manual,Second Owner,21.94,1196,61.7,5,N,South
3828,Hyundai Elantra SX,2013,511000,90000,Mississippi,Vicksburg,Petrol,Individual,Manual,Second Owner,16,1797,147.5,5,N,South
3829,Honda City 1.5 V MT,2010,300000,100000,Mississippi,Vicksburg,Petrol,Individual,Manual,Third Owner,17,1497,118,5,N,South
5481,Hyundai Xcent 1.2 VTVT S,2019,509999,40000,Mississippi,Columbus,Petrol,Individual,Manual,First Owner,20.1,1197,81.86,5,N,South
5482,Hyundai i20 Asta Option 1.4 CRDi,2016,616000,112000,Mississippi,Columbus,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,5,N,South
5484,Hyundai Verna CRDi SX,2010,190000,90000,Mississippi,Columbus,Diesel,Individual,Manual,Second Owner,16,1493,110,5,N,South
5485,Honda City i DTEC VX,2015,700000,140000,Mississippi,Columbus,Diesel,Individual,Manual,Second Owner,25,1498,98.6,5,N,South
5486,Tata Sumo MKII CX BS IV,2012,250000,188000,Mississippi,Columbus,Diesel,Individual,Manual,Second Owner,14,2179,120,8,N,South
5493,Maruti Ritz LXi,2016,280000,110000,Mississippi,Columbus,Petrol,Individual,Manual,Second Owner,18,1197,85.8,5,N,South
5494,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,2012,470000,215000,Mississippi,Columbus,Diesel,Individual,Manual,First Owner,12,2179,120,7,N,South
6471,Tata Indica Vista Aura 1.3 Quadrajet (ABS),2011,100000,80000,Mississippi,Long Beach,Diesel,Individual,Manual,First Owner,18,1248,75,5,N,South
7799,Tata Aria Pure LX 4x2,2014,525000,78000,Mississippi,Meridian,Diesel,Dealer,Manual,Second Owner,15,2179,147.9,7,N,South
7800,Hyundai Verna CRDi SX,2007,212000,58000,Mississippi,Meridian,Diesel,Dealer,Manual,Second Owner,16,1493,110,5,N,South
